fweight,province,neighborhood,nb_in_province,pop_in_neighborhood,likes_cats,ind_id,pop_in_province
18.780047942419625,D,4060082,181,183.60000610351563,1,16731,20061.39896984392
14.751886127769946,F,6050211,158,252,1,10838,16328.007796672751
16.833508188127098,F,6050251,158,106.4000015258789,1,11087,16328.007796672751
16.69182600992078,B,2030141,147,54,1,1342,20400.948300908964
23.344814079971727,C,3060021,142,210,0,7470,16153.779764791527
7.297614426877069,A,1030012,49,169,1,16384,5152.92136658739
16.608948717205,E,5110091,180,189.10000610351563,0,17265,24588.934179289794
19.141330027764354,H,5131081,160,155.10000610351563,0,2290,31653.34633940294
7.335641221232234,F,6050121,158,240.8000030517578,1,241,16328.007796672751
16.927587217261852,D,4090072,181,153.89999389648438,0,5955,20061.39896984392
15.32431460801047,E,5160071,180,114.69999694824219,0,15358,24588.934179289794
14.095361858225287,B,2030061,147,186.3000030517578,1,7828,20400.948300908964
20.447863056086625,E,5120181,180,266.6000061035156,0,15998,24588.934179289794
6.953509685517953,A,1050021,49,158.60000610351563,1,16263,5152.92136658739
10.444669693310354,F,6040101,158,159.60000610351563,1,1050,16328.007796672751
17.34647571976575,H,5130164,160,297,0,12298,31653.34633940294
23.40326696408875,D,4060141,181,178.1999969482422,1,7806,20061.39896984392
20.648542462688482,H,5130822,160,125.4000015258789,0,9148,31653.34633940294
12.869488910070071,B,2040061,147,102.5999984741211,1,13713,20400.948300908964
12.55492945880457,B,2060071,147,199.8000030517578,0,4952,20400.948300908964
7.43326710312913,G,2080451,66,207,1,3747,8157.78724218534
22.95331678515731,F,6060151,158,78.4000015258789,0,20641,16328.007796672751
10.651043584004425,E,5110021,180,68.19999694824219,1,2633,24588.934179289794
18.985477433754827,D,4040021,181,224.10000610351563,0,14853,20061.39896984392
26.347645413006088,F,6040012,158,81.19999694824219,1,12297,16328.007796672751
16.17450541156711,B,2060021,147,159.3000030517578,1,17788,20400.948300908964
28.752355867868157,H,5130031,160,59.400001525878906,1,3605,31653.34633940294
19.096631034312793,E,5030041,180,223.1999969482422,0,7458,24588.934179289794
8.951324843492538,G,2080231,66,135,0,7531,8157.78724218534
14.958850279402032,B,2040021,147,102.5999984741211,1,3651,20400.948300908964
13.49848333325115,C,3070191,142,114.80000305175781,1,15857,16153.779764791527
23.647192762359637,B,2010031,147,278.1000061035156,1,12198,20400.948300908964
6.444011885091859,G,2080201,66,87,0,13476,8157.78724218534
5.085421598607026,G,2080361,66,129,0,15704,8157.78724218534
8.675286055402738,D,4050062,181,278.1000061035156,0,4562,20061.39896984392
19.425974635367727,D,4030101,181,151.1999969482422,1,17625,20061.39896984392
17.28783314676221,B,2040181,147,132.3000030517578,1,18281,20400.948300908964
6.8960881322079945,G,2080181,66,135,0,13760,8157.78724218534
6.544308223742511,A,1040013,49,153.39999389648438,1,13648,5152.92136658739
24.081771345123084,F,6060082,158,154,1,14689,16328.007796672751
6.260167652816106,A,1050072,49,91,1,896,5152.92136658739
18.58124487422615,H,5130041,160,138.60000610351563,0,6771,31653.34633940294
14.760004200194912,B,2050091,147,189,1,13287,20400.948300908964
4.035847281107453,A,1030051,49,205.39999389648438,1,4319,5152.92136658739
5.592982480407944,G,2080161,66,195,0,2950,8157.78724218534
12.112646920677673,E,5170121,180,133.3000030517578,0,13571,24588.934179289794
11.139576555056948,C,3070211,142,148.39999389648438,0,1289,16153.779764791527
17.07441625670472,C,3080051,142,145.60000610351563,1,9069,16153.779764791527
13.865219596970839,E,5160051,180,195.3000030517578,1,775,24588.934179289794
5.84824497616594,G,2080131,66,294,1,3185,8157.78724218534
26.026398964754787,H,5130801,160,128.6999969482422,1,8695,31653.34633940294
19.65549141554299,E,5170043,180,89.9000015258789,1,770,24588.934179289794
11.782219336491151,C,3070111,142,162.39999389648438,1,6906,16153.779764791527
15.539737198585488,H,5130861,160,155.10000610351563,1,20284,31653.34633940294
9.567447551956143,D,4090072,181,153.89999389648438,1,206,20061.39896984392
15.237332419366911,B,2030081,147,172.8000030517578,1,8758,20400.948300908964
18.266539830380783,H,5131051,160,211.1999969482422,0,2526,31653.34633940294
14.189398992825769,C,3090051,142,151.1999969482422,1,20405,16153.779764791527
13.773595627317892,H,5130741,160,165,0,1411,31653.34633940294
5.799868812958922,G,2080311,66,231,1,8135,8157.78724218534
19.474941525178192,B,2040181,147,132.3000030517578,1,3086,20400.948300908964
5.399918714194044,A,1040022,49,101.4000015258789,1,11905,5152.92136658739
19.22614449570845,H,5130361,160,231,0,17319,31653.34633940294
6.878531518530328,A,1050072,49,91,0,7925,5152.92136658739
19.360870747017366,E,5060021,180,124,1,13137,24588.934179289794
16.42645467336203,H,5130091,160,138.60000610351563,0,20214,31653.34633940294
8.93925276253069,G,2080161,66,195,0,6780,8157.78724218534
21.511873235774885,E,5070061,180,43.400001525878906,0,14941,24588.934179289794
17.76492764141179,F,6050121,158,240.8000030517578,0,6517,16328.007796672751
10.47346483980451,B,2050191,147,294.29998779296875,1,3849,20400.948300908964
28.846204801608796,D,4050101,181,183.60000610351563,1,13692,20061.39896984392
17.404326020806973,C,3080122,142,221.1999969482422,1,10311,16153.779764791527
13.38613056225162,B,2040151,147,89.0999984741211,1,5719,20400.948300908964
13.651335413042217,E,5150041,180,241.8000030517578,1,19617,24588.934179289794
14.485794464734377,H,5130341,160,178.1999969482422,1,6436,31653.34633940294
15.81017848220953,D,4080061,181,99.9000015258789,1,10603,20061.39896984392
13.315433269155603,B,2060131,147,132.3000030517578,0,18891,20400.948300908964
15.119704918434335,E,5140042,180,170.5,0,7724,24588.934179289794
7.969973196934816,G,2080091,66,276,0,7550,8157.78724218534
30.494409895155037,D,4050041,181,180.89999389648438,1,5992,20061.39896984392
10.519014685053897,D,4020071,181,224.10000610351563,1,2140,20061.39896984392
12.798741004541856,F,6050141,158,179.1999969482422,1,3567,16328.007796672751
6.643026284267877,A,1030012,49,169,1,20377,5152.92136658739
23.033412476074663,C,3100031,142,154,0,9057,16153.779764791527
5.4345834153497865,G,2080322,66,162,0,11529,8157.78724218534
15.069857160453004,B,2040241,147,175.5,1,17085,20400.948300908964
11.733220603864899,F,6110033,158,176.39999389648438,0,11290,16328.007796672751
12.474898689856374,D,4060161,181,151.1999969482422,1,7055,20061.39896984392
14.940291635234765,E,5030041,180,223.1999969482422,0,19402,24588.934179289794
2.345595466268099,A,1040051,49,91,0,15375,5152.92136658739
10.910480581294742,A,1050021,49,158.60000610351563,0,18858,5152.92136658739
7.447626472938844,A,1030021,49,163.8000030517578,1,9408,5152.92136658739
13.175770331755107,E,5030061,180,238.6999969482422,1,20281,24588.934179289794
19.006196065952366,E,5100101,180,260.3999938964844,0,839,24588.934179289794
16.025990239218473,H,5131051,160,211.1999969482422,1,126,31653.34633940294
10.729565608877001,D,4020251,181,43.20000076293945,0,4125,20061.39896984392
18.753456743700756,B,2050171,147,72.9000015258789,1,14321,20400.948300908964
10.08528566757448,D,4050011,181,324,0,10927,20061.39896984392
11.770405773479029,E,5170121,180,133.3000030517578,0,19698,24588.934179289794
15.681560996643821,E,5100071,180,93,0,11346,24588.934179289794
17.3047833675293,E,5150022,180,139.5,0,17923,24588.934179289794
10.125886014478267,D,4070101,181,167.39999389648438,1,12513,20061.39896984392
7.868483465598256,D,4090031,181,64.80000305175781,1,6834,20061.39896984392
19.782751799768832,C,3070091,142,204.39999389648438,1,16388,16153.779764791527
12.845825293342076,F,6100011,158,95.19999694824219,1,16978,16328.007796672751
17.04321667657719,H,5130311,160,191.39999389648438,0,13115,31653.34633940294
4.085346916192452,A,1010041,49,153.39999389648438,1,1312,5152.92136658739
17.22928243061853,B,2070031,147,167.39999389648438,0,9588,20400.948300908964
12.068034096628303,B,2100082,147,137.6999969482422,1,8559,20400.948300908964
8.871971977176452,G,2080492,66,192,0,6717,8157.78724218534
12.511883157836124,D,4100011,181,91.80000305175781,1,14931,20061.39896984392
11.436162756479513,F,6080201,158,98,1,11676,16328.007796672751
10.079107092082861,D,4060201,181,294.29998779296875,0,8855,20061.39896984392
13.048650113038248,H,5130141,160,257.3999938964844,1,6957,31653.34633940294
5.352128364713195,A,1040052,49,114.4000015258789,1,9982,5152.92136658739
14.834929531601533,B,2100061,147,129.60000610351563,1,1864,20400.948300908964
25.299714248581786,H,5130491,160,181.5,1,2544,31653.34633940294
13.965751753061546,A,1050012,49,98.80000305175781,1,4817,5152.92136658739
23.65411749888271,H,5130201,160,132,0,17451,31653.34633940294
18.933026836796508,E,5150022,180,139.5,1,20606,24588.934179289794
6.365600553500177,G,2080181,66,135,1,1709,8157.78724218534
18.151528113617324,E,5160122,180,322.3999938964844,1,8640,24588.934179289794
9.220224884459345,F,6040161,158,61.599998474121094,0,19329,16328.007796672751
24.32270994083539,H,5131011,160,184.8000030517578,1,17089,31653.34633940294
14.28657247502047,H,5130164,160,297,1,9251,31653.34633940294
8.265189010433394,G,2080181,66,135,1,16059,8157.78724218534
20.43350165585405,H,5130561,160,356.3999938964844,0,2799,31653.34633940294
23.376970321903077,H,5130491,160,181.5,1,7278,31653.34633940294
24.790399328654207,H,5130381,160,316.79998779296875,0,11498,31653.34633940294
15.298805591326726,E,5090011,180,71.30000305175781,1,19297,24588.934179289794
16.011187045947104,E,5100011,180,148.8000030517578,0,9980,24588.934179289794
17.26801733742891,H,5130221,160,277.20001220703125,1,18230,31653.34633940294
13.937642746105627,B,2090072,147,129.60000610351563,0,4177,20400.948300908964
15.272335694023377,E,5170031,180,86.80000305175781,0,2339,24588.934179289794
15.56923560751074,E,5180011,180,186,0,3861,24588.934179289794
16.30844007145973,E,5120041,180,176.6999969482422,0,16902,24588.934179289794
12.584287306315868,E,5160051,180,195.3000030517578,0,13048,24588.934179289794
21.017627635936325,E,5160101,180,142.60000610351563,1,15607,24588.934179289794
5.48009851401242,A,1050072,49,91,1,16771,5152.92136658739
10.34262647991484,G,2080241,66,234,0,16073,8157.78724218534
5.035222274521558,A,1030011,49,189.8000030517578,1,9558,5152.92136658739
20.69579908983575,F,6060171,158,142.8000030517578,1,3717,16328.007796672751
18.591155421388983,H,5131311,160,141.89999389648438,0,813,31653.34633940294
16.837882847727368,E,5160051,180,195.3000030517578,0,2839,24588.934179289794
20.188082342181108,H,5130491,160,181.5,1,15454,31653.34633940294
18.762258419141066,E,5010061,180,145.6999969482422,1,4000,24588.934179289794
10.169791261407134,B,2090081,147,369.8999938964844,1,2917,20400.948300908964
14.237881579741714,D,4070131,181,183.60000610351563,1,2046,20061.39896984392
13.930540890039602,E,5030011,180,210.8000030517578,0,1277,24588.934179289794
17.70215439800403,E,5120141,180,139.5,1,8096,24588.934179289794
25.842005120805272,C,3060021,142,210,1,880,16153.779764791527
14.726332794176564,D,4050011,181,324,1,1858,20061.39896984392
20.177340172424543,D,4060211,181,248.39999389648438,1,5678,20061.39896984392
6.191447096816992,A,1050091,49,150.8000030517578,1,12907,5152.92136658739
7.255191713232004,G,2080143,66,180,0,13299,8157.78724218534
12.128167230026884,D,4030041,181,94.5,1,7258,20061.39896984392
19.691955696622063,H,5130941,160,161.6999969482422,0,16994,31653.34633940294
16.048967800799293,F,6020031,158,67.19999694824219,1,2198,16328.007796672751
8.566398477607287,A,1030011,49,189.8000030517578,1,16597,5152.92136658739
12.557901760570207,B,2100082,147,137.6999969482422,0,17814,20400.948300908964
22.11913913832969,C,3080041,142,70,0,11829,16153.779764791527
27.704800003696295,D,4040091,181,151.1999969482422,1,20155,20061.39896984392
10.51921257848354,H,5130491,160,181.5,1,18728,31653.34633940294
14.465862136704985,H,5130261,160,231,0,2107,31653.34633940294
3.4171615977454106,A,1040052,49,114.4000015258789,1,1674,5152.92136658739
14.79995769866427,B,2030081,147,172.8000030517578,1,7367,20400.948300908964
13.938671074780347,E,5060021,180,124,0,9482,24588.934179289794
13.108325214753405,D,4060161,181,151.1999969482422,1,6050,20061.39896984392
20.07287177620375,H,5130091,160,138.60000610351563,0,5407,31653.34633940294
15.501944957140584,H,5130091,160,138.60000610351563,0,8492,31653.34633940294
17.161134292718522,C,3100091,142,156.8000030517578,0,9992,16153.779764791527
19.459529441359212,H,5130491,160,181.5,0,9706,31653.34633940294
22.248530488880206,B,2030111,147,216,1,5262,20400.948300908964
6.822773027844327,A,1050072,49,91,0,14741,5152.92136658739
14.631882218091455,C,3100102,142,134.39999389648438,1,2890,16153.779764791527
11.162863565966964,E,5170051,180,130.1999969482422,1,18645,24588.934179289794
12.082036607390476,B,2060181,147,124.19999694824219,0,9961,20400.948300908964
3.8513618868375517,A,1010041,49,153.39999389648438,1,1534,5152.92136658739
5.86191017494886,G,2080142,66,156,0,16563,8157.78724218534
12.830486375344943,E,5170132,180,167.39999389648438,1,8155,24588.934179289794
17.994405754027277,B,2020061,147,64.80000305175781,0,8599,20400.948300908964
14.852703363946683,H,5130261,160,231,1,8697,31653.34633940294
5.894001801237084,A,1040011,49,140.39999389648438,1,1584,5152.92136658739
22.605531757063684,H,5130421,160,224.39999389648438,0,11350,31653.34633940294
16.45450684154313,C,3090171,142,81.19999694824219,0,1693,16153.779764791527
12.676990508466714,B,2050031,147,172.8000030517578,1,14308,20400.948300908964
15.490060284444365,F,6070031,158,86.80000305175781,1,18960,16328.007796672751
19.15241194820476,H,5130661,160,343.20001220703125,0,11940,31653.34633940294
14.378578462962667,C,3050011,142,173.60000610351563,1,19597,16153.779764791527
16.85695894804117,H,5131292,160,257.3999938964844,0,20559,31653.34633940294
13.673022831840676,C,3100061,142,243.60000610351563,0,20191,16153.779764791527
28.736039162227467,E,5010041,180,158.10000610351563,0,7072,24588.934179289794
22.865732915550534,D,4060082,181,183.60000610351563,1,14667,20061.39896984392
17.55168915936268,D,4050011,181,324,1,16267,20061.39896984392
10.8684174852511,C,3070031,142,176.39999389648438,1,18532,16153.779764791527
10.2636202376325,D,4090081,181,121.5,1,18022,20061.39896984392
9.747473684104001,G,2080012,66,87,0,5554,8157.78724218534
13.53076331850266,B,2090021,147,121.5,1,17360,20400.948300908964
2.54326835696406,F,6040131,158,190.39999389648438,1,20694,16328.007796672751
19.262601741991887,C,3070171,142,252,1,13943,16153.779764791527
9.327074562006812,G,2080411,66,198,0,20584,8157.78724218534
15.240999853268441,C,3080091,142,151.1999969482422,0,11653,16153.779764791527
21.729620584948464,H,5131131,160,148.5,1,13534,31653.34633940294
7.3667061859611875,F,6060061,158,145.60000610351563,1,15875,16328.007796672751
18.473918346117184,D,4070131,181,183.60000610351563,0,11198,20061.39896984392
14.65859515221302,B,2040241,147,175.5,1,663,20400.948300908964
10.846444104719566,B,2060011,147,113.4000015258789,0,848,20400.948300908964
17.52968248085625,H,5131051,160,211.1999969482422,1,451,31653.34633940294
25.192936112748963,H,5130011,160,118.80000305175781,1,4774,31653.34633940294
15.284737660592334,B,2070042,147,162,1,8271,20400.948300908964
12.609268224257768,D,4010171,181,199.8000030517578,0,18982,20061.39896984392
16.597936447233568,E,5060061,180,83.69999694824219,1,10082,24588.934179289794
16.360413827749618,D,4030061,181,129.60000610351563,0,1335,20061.39896984392
16.05968956406677,H,5130232,160,257.3999938964844,1,7492,31653.34633940294
7.903846790345966,G,2080382,66,168,1,19222,8157.78724218534
15.445181838050702,C,3060031,142,148.39999389648438,1,3885,16153.779764791527
16.26670741151754,H,5130981,160,310.20001220703125,1,6425,31653.34633940294
7.089925549392511,A,1030011,49,189.8000030517578,1,15486,5152.92136658739
16.018259027930885,C,3080041,142,70,1,6534,16153.779764791527
21.651787668089156,D,4020291,181,75.5999984741211,0,2714,20061.39896984392
6.245686078289649,G,2080411,66,198,0,2055,8157.78724218534
3.837636288477165,F,6070041,158,61.599998474121094,0,7587,16328.007796672751
17.588226859674844,E,5110021,180,68.19999694824219,1,17674,24588.934179289794
5.298149845860289,A,1040023,49,150.8000030517578,1,9101,5152.92136658739
8.97904939564115,D,4050011,181,324,1,10221,20061.39896984392
21.3198737421527,E,5170071,180,89.9000015258789,1,14735,24588.934179289794
5.596743093507311,G,2080491,66,264,1,18932,8157.78724218534
24.880497084040492,F,6040061,158,67.19999694824219,1,9734,16328.007796672751
19.358880676231944,C,3100012,142,98,0,9561,16153.779764791527
9.417369286486542,B,2030041,147,118.80000305175781,1,7686,20400.948300908964
6.816964740322101,B,2040101,147,132.3000030517578,0,14068,20400.948300908964
27.518979781128657,E,5170031,180,86.80000305175781,0,13845,24588.934179289794
16.734141106790453,B,2060051,147,178.1999969482422,1,6149,20400.948300908964
11.75185838778279,G,2080071,66,249,0,1002,8157.78724218534
12.03912261604059,D,4070061,181,143.10000610351563,1,10590,20061.39896984392
8.30247266795478,A,1030011,49,189.8000030517578,1,13963,5152.92136658739
12.791115549449993,B,2050031,147,172.8000030517578,1,3510,20400.948300908964
19.792822238324057,F,6090041,158,109.19999694824219,1,13494,16328.007796672751
27.65947927485208,H,5130761,160,287.1000061035156,0,9953,31653.34633940294
7.720113126788948,A,1070041,49,124.80000305175781,1,1242,5152.92136658739
14.621276785419113,B,2040031,147,67.5,1,16982,20400.948300908964
13.723794607763317,G,2080231,66,135,1,16271,8157.78724218534
14.843707421327348,E,5120141,180,139.5,1,15317,24588.934179289794
14.739105549299785,F,6040101,158,159.60000610351563,0,12469,16328.007796672751
9.988912429495576,A,1050041,49,75.4000015258789,0,12565,5152.92136658739
19.44503917434631,H,5130172,160,165,0,7543,31653.34633940294
14.281638287452871,E,5030041,180,223.1999969482422,1,3748,24588.934179289794
7.490641337489702,F,6070141,158,112,0,2609,16328.007796672751
17.64085757634042,B,2100011,147,97.19999694824219,1,5579,20400.948300908964
8.0358205249308,G,2080021,66,243,1,12688,8157.78724218534
7.774501944547328,G,2080201,66,87,0,15306,8157.78724218534
5.207127572604873,G,2080012,66,87,0,8320,8157.78724218534
6.885099623084333,A,1040023,49,150.8000030517578,0,18086,5152.92136658739
5.760840164458831,A,1010041,49,153.39999389648438,1,6434,5152.92136658739
17.942179393105935,F,6060051,158,159.60000610351563,0,4735,16328.007796672751
12.642102126442085,E,5180011,180,186,1,5505,24588.934179289794
6.8415276170007,B,2040101,147,132.3000030517578,0,11192,20400.948300908964
12.170717467323165,D,4040021,181,224.10000610351563,1,12671,20061.39896984392
7.3033229989588655,A,1040022,49,101.4000015258789,1,15068,5152.92136658739
7.701425438134557,F,6050031,158,210,1,4370,16328.007796672751
16.602668541296694,C,3070211,142,148.39999389648438,1,8146,16153.779764791527
29.90243319295381,H,5130091,160,138.60000610351563,0,487,31653.34633940294
10.97793502760328,F,6040011,158,156.8000030517578,1,5960,16328.007796672751
15.602258005121012,B,2100011,147,97.19999694824219,0,19897,20400.948300908964
8.875917733948269,G,2080481,66,165,0,2594,8157.78724218534
11.425174963130841,D,4070061,181,143.10000610351563,1,4039,20061.39896984392
18.430574640635736,C,3100091,142,156.8000030517578,0,3851,16153.779764791527
20.018876013762263,D,4010151,181,110.69999694824219,0,5424,20061.39896984392
14.094219287157687,B,2060183,147,116.0999984741211,0,2696,20400.948300908964
8.734163597362546,F,6060151,158,78.4000015258789,0,413,16328.007796672751
5.995139701592919,A,1030012,49,169,1,17676,5152.92136658739
19.533089427463736,B,2050171,147,72.9000015258789,1,227,20400.948300908964
16.29764736899814,B,2040031,147,67.5,1,3337,20400.948300908964
10.38637159515703,G,2080131,66,294,0,18493,8157.78724218534
13.868565103456097,E,5060061,180,83.69999694824219,0,12401,24588.934179289794
26.944010335276094,H,5130091,160,138.60000610351563,0,10672,31653.34633940294
20.67882348509147,H,5130421,160,224.39999389648438,0,2604,31653.34633940294
11.91122117684395,B,2030081,147,172.8000030517578,0,7305,20400.948300908964
19.974778069672862,H,5130091,160,138.60000610351563,0,8100,31653.34633940294
19.685155180821475,D,4010151,181,110.69999694824219,0,7132,20061.39896984392
16.00284375369966,H,5130091,160,138.60000610351563,1,844,31653.34633940294
8.43254473391752,C,3080051,142,145.60000610351563,1,20157,16153.779764791527
19.44011942475369,C,3070211,142,148.39999389648438,1,14542,16153.779764791527
14.37586007447228,E,5160073,180,282.1000061035156,1,1882,24588.934179289794
12.498977397803472,F,6060151,158,78.4000015258789,0,4943,16328.007796672751
11.789525303160275,D,4100051,181,145.8000030517578,1,12997,20061.39896984392
16.357506710604397,E,5120172,180,207.6999969482422,0,11907,24588.934179289794
18.8762554705864,H,5130141,160,257.3999938964844,1,9907,31653.34633940294
19.459443166923858,F,6050121,158,240.8000030517578,0,7000,16328.007796672751
6.137775969249251,G,2080491,66,264,1,11749,8157.78724218534
12.567888901658272,B,2040061,147,102.5999984741211,1,8878,20400.948300908964
7.947641165615803,A,1050061,49,83.19999694824219,0,20695,5152.92136658739
14.71827806002614,H,5130591,160,198,0,16693,31653.34633940294
15.575992756390923,E,5170051,180,130.1999969482422,0,13264,24588.934179289794
9.792606365014201,E,5080051,180,102.30000305175781,0,11938,24588.934179289794
8.39200097442512,G,2080491,66,264,1,3881,8157.78724218534
5.9099048935172,A,1040012,49,135.1999969482422,1,12370,5152.92136658739
21.92230339311295,E,5070061,180,43.400001525878906,0,16550,24588.934179289794
15.104566059917573,H,5130164,160,297,0,20235,31653.34633940294
16.88483533421706,F,6100011,158,95.19999694824219,1,17480,16328.007796672751
21.488958733620777,B,2040211,147,108,1,14912,20400.948300908964
3.0348745316228163,D,4030261,181,48.599998474121094,1,1967,20061.39896984392
20.09355716302755,D,4050101,181,183.60000610351563,1,13204,20061.39896984392
26.37001197181527,H,5130611,160,191.39999389648438,0,6905,31653.34633940294
5.512901075365713,G,2080411,66,198,1,1365,8157.78724218534
15.28658359784781,H,5131221,160,158.39999389648438,0,19514,31653.34633940294
2.54926602268879,A,1030021,49,163.8000030517578,0,18218,5152.92136658739
15.563504237794026,E,5170043,180,89.9000015258789,1,8662,24588.934179289794
11.870361463569555,F,6050251,158,106.4000015258789,1,11406,16328.007796672751
20.02523345844962,H,5130292,160,165,0,12984,31653.34633940294
13.751281579783624,H,5130341,160,178.1999969482422,0,4107,31653.34633940294
15.50728465833198,H,5130311,160,191.39999389648438,0,3703,31653.34633940294
13.328614387880435,C,3080051,142,145.60000610351563,0,15437,16153.779764791527
4.603545418771476,A,1040012,49,135.1999969482422,1,18896,5152.92136658739
17.014340087382845,B,2030111,147,216,0,15906,20400.948300908964
12.810021443259538,B,2010061,147,102.5999984741211,0,15624,20400.948300908964
20.889581139127856,E,5170121,180,133.3000030517578,1,3474,24588.934179289794
21.607449339046752,H,5130232,160,257.3999938964844,1,13593,31653.34633940294
12.636516379522853,F,6050031,158,210,0,8957,16328.007796672751
21.62260894651474,B,2010011,147,237.60000610351563,1,14322,20400.948300908964
10.979413126628442,B,2070081,147,162,1,12841,20400.948300908964
9.52863891050296,F,6050271,158,252,0,8164,16328.007796672751
9.588562760089143,F,6040161,158,61.599998474121094,0,5854,16328.007796672751
18.0027680426635,H,5130611,160,191.39999389648438,0,4126,31653.34633940294
16.723964830355854,H,5130741,160,165,0,19978,31653.34633940294
